boundary_index	chrom	boundary_end	index	num_ctcf	span	boundary_start	strand	start	end	boSCD_m1_avg	cross_m1_avg	dot_m1_avg	dotSCD_m1_avg	x_m1_avg	boSCD_m2_avg	cross_m2_avg	dot_m2_avg	dotSCD_m2_avg	x_m2_avg	boSCD_avg	cross_avg	dot_avg	dotSCD_avg	x_avg	seq_id
9	chr1	9550000	57	13	9546407-9546426	9540000	+	9546407	9546426	10.148726345754921	0.00017628197316770145	0.16102566222349798	10.165712399211088	-0.00013027786767041285	7.069773791727705	0.00037575652753865283	0.12181720336278282	7.0720522207100585	0.0004540277675346092	8.609250068741314	0.00027601925035317717	0.1414214327931404	8.618882309960574	0.00016187494993209815	16
9	chr1	9550000	58	13	9546589-9546608	9540000	-	9546589	9546608	10.230670111703171	0.00014312046545523195	0.15686024824778239	10.187843829042658	-0.0001698562922301119	7.067962460832466	0.00027181956503126366	0.11809265613555905	7.085551876378062	0.00024345612525939953	8.649316286267819	0.00020747001524324782	0.1374764521916707	8.636697852710359	3.679991651464381e-05	17
9	chr1	9550000	59	13	9548558-9548577	9540000	+	9548558	9548577	10.162110258519181	0.00013792283005184568	0.1601404070854187	10.165057745364987	-0.00019411749309963667	7.071094091188046	0.0003461807635095387	0.121825909614563	7.06694672630959	0.0004520024193657772	8.616602174853615	0.0002420517967806922	0.14098315834999087	8.61600223583729	0.00012894246313307025	18
9	chr1	9550000	60	13	9548732-9548751	9540000	+	9548732	9548751	10.161190572830819	0.00020400420383170798	0.16116833289464316	10.172629433360107	-0.00010469769548486778	7.071284160069077	0.0004263117136778652	0.12303626139958701	7.062437987077533	0.0005098176090805618	8.616237366449948	0.0003151579587547866	0.1421022971471151	8.61753371021882	0.000202559956797847	19
9	chr1	9550000	61	13	9549166-9549185	9540000	+	9549166	9549185	35.77888237333931	0.05863624069977689	1.1023882349332172	31.851734046433393	0.08101392277964839	28.656828177471965	0.06587056548507124	1.0647208611170451	26.182948298389483	0.08908321853920266	32.21785527540564	0.06225340309242407	1.0835545480251312	29.017341172411438	0.08504857065942553	20
9	chr1	9550000	62	13	9549807-9549826	9540000	-	9549807	9549826	10.160021200109295	0.00019807652190879558	0.16100604136784874	10.159323516240399	-0.0001111233146102333	7.071622686917934	0.0003726395191969695	0.12209027608235676	7.072912292757799	0.0004791726094705088	8.615821943513614	0.0002853580205528825	0.14154815872510274	8.616117904499099	0.00018402464743013777	21
11	chr1	10230000	75	5	10229100-10229119	10220000	+	10229100	10229119	10.274057441680656	4.2029243928415356e-05	0.1565707375605901	10.281139286778071	-0.00029458578869148526	7.125209263945052	0.00022058124895449064	0.11214212079842885	7.270066764975866	-5.556387813002952e-05	8.699633352812853	0.000131305246441453	0.13435642917950946	8.775603025876968	-0.0001750748334107574	22
11	chr1	10230000	76	5	10229217-10229236	10220000	+	10229217	10229236	10.257072225094538	0.000183757940928141	0.15680911540985107	10.197300307041198	-7.560306125217045e-05	7.075608511235407	-2.867813463564274e-05	0.10813474158445993	7.191103607060787	-0.0004019419837881015	8.666340368164972	7.753990314624913e-05	0.1324719284971555	8.694201957050993	-0.000238772522520136	23
13	chr1	11150000	83	5	11140104-11140123	11140000	-	11140104	11140123	21.26003532679018	0.0005263654170212923	0.09710063735644023	15.328854234504808	0.00041255820239031755	12.924653559106549	-1.34798994770756e-05	0.058906110127766934	12.490638655676237	-0.0002502044748376916	17.092344442948367	0.00025644275877210836	0.07800337374210359	13.909746445090523	8.117686377631298e-05	24
13	chr1	11150000	85	5	11143840-11143859	11140000	-	11143840	11143859	10.150468613863115	0.00020728660954369427	0.1615183711051941	10.158408316538369	-8.245897293090835e-05	7.068612314486794	0.0003581192758348252	0.12176402807235717	7.070915499333962	0.0004560325940450033	8.609540464174955	0.00028270294268925973	0.14164119958877563	8.614661907936165	0.00018678681055704746	25
13	chr1	11150000	86	5	11145411-11145430	11140000	+	11145411	11145430	10.212472701237887	0.00023462401496039518	0.16056288480758668	10.160845549316779	-8.08237923516168e-05	7.081338532205284	0.0004246036542786493	0.1228337824344635	7.068790408912063	0.0004817744890848796	8.646905616721586	0.00032961383461952223	0.14169833362102507	8.61481797911442	0.00020047534836663142	26
13	chr1	11150000	87	5	11149106-11149125	11140000	+	11149106	11149125	10.171228324263252	0.00021778172916836163	0.16110607385635378	10.153814007880463	-8.499418364630868e-05	7.073971704730617	0.00036409384674496127	0.12235709428787231	7.068820460906113	0.000483867539299859	8.622600014496935	0.00029093778795666146	0.14173158407211306	8.611317234393288	0.00019943667782677517	27
14	chr1	11660000	91	2	11657891-11657910	11650000	+	11657891	11657910	58.71872704208349	0.4809623280277959	7.929337565104167	51.63897351011174	0.6483825675823071	47.82177576954402	0.6227251066984955	10.238118489583334	53.33299355864589	0.8368324539749711	53.27025140581375	0.5518437173631456	9.083728027343751	52.48598353437882	0.7426075107786391	28
15	chr1	12850000	96	6	12843776-12843795	12840000	-	12843776	12843795	10.150435773865727	0.00020731380692234734	0.16185528139273325	10.163228899654042	-8.318855585875352e-05	7.0725127311780795	0.0004665701146479006	0.123787518342336	7.066062857798094	0.0005812377488171613	8.611474252521903	0.000336941960785124	0.14282139986753462	8.61464587872607	0.0002490245964792039	29
15	chr1	12850000	97	6	12844004-12844023	12840000	+	12844004	12844023	12.865069436529714	5.244468097333546e-05	0.1069087306658427	14.864274666647086	-0.0003028668650874389	8.985441162722102	-0.0004542874627643164	0.06019604206085205	9.936773124659027	-0.001194110976325141	10.925255299625908	-0.00020092139089549047	0.08355238636334737	12.400523895653055	-0.0007484889207062899	30
15	chr1	12850000	98	6	12844329-12844348	12840000	-	12844329	12844348	10.164580360267646	0.00018820519800539405	0.1617763121922811	10.155577402090513	-0.00013445140697337994	7.070293593087565	0.00035697326616004643	0.1224548061688741	7.0688708832099705	0.00046116644364816134	8.617436976677606	0.00027258923208272023	0.1421155591805776	8.612224142650241	0.00016335751833739068	31
17	chr1	14120000	106	4	14110186-14110205	14110000	-	14110186	14110205	10.184043989224119	9.748070328324007e-05	0.15899594028790792	10.18251948473687	-0.0002539447855066367	7.064809420945656	0.000259229905075497	0.12054335474967955	7.071540903918731	0.00032416033744812027	8.624426705084886	0.00017835530417936854	0.13976964751879373	8.627030194327801	3.510777597074178e-05	32
18	chr1	14730000	112	2	14727560-14727579	14720000	-	14727560	14727579	10.147842402860762	0.00021882821012426316	0.16175915201505026	10.159846073078304	-7.145181408634935e-05	7.071820471603489	0.0003584925664795771	0.12163665890693665	7.075994826951674	0.00045814538002014163	8.609831437232126	0.0002886603883019201	0.14169790546099345	8.617920450014989	0.00019334678296689613	33
18	chr1	14730000	113	2	14729230-14729249	14720000	-	14729230	14729249	53.09387893106667	0.5440956850405092	9.049287923177083	55.41413064374765	0.7357437393753616	44.02509591606357	0.6388193992332176	10.883138020833334	56.50060151346416	0.8688217863859954	48.559487423565116	0.5914575421368634	9.96621297200521	55.9573660786059	0.8022827628806786	34
19	chr1	15000000	116	2	14995520-14995539	14990000	+	14995520	14995539	10.163149887549695	0.0001844865966726237	0.16173667510350548	10.15744342196315	-0.00011112768561751747	7.0723071473563435	0.0003808864344049382	0.12207831939061484	7.068311694269445	0.0004779086996007847	8.617728517453019	0.000282686515538781	0.14190749724706014	8.612877558116297	0.00018339050699163364	35
19	chr1	15000000	117	2	14998395-14998414	14990000	-	14998395	14998414	10.160404475224635	0.00023289411156265913	0.16133795579274496	10.152904607664038	-6.299991519362821e-05	7.071093134611732	0.0004244990012160053	0.1227379540602366	7.068479633362605	0.0005507015563823557	8.615748804918184	0.00032869655638933224	0.1420379549264908	8.61069212051332	0.00024385082059436372	36
20	chr1	15640000	120	3	15632096-15632115	15630000	+	15632096	15632115	10.15385433720495	0.00012361444808818613	0.16070343653361002	10.16914933340399	-0.0002260290869960083	7.0709187292415665	0.00038578976635579717	0.1225223163763682	7.06503747511414	0.0004792430312545211	8.612386533223258	0.00025470210722199164	0.1416128764549891	8.617093404259066	0.0001266069721292564	37
20	chr1	15640000	121	3	15637465-15637484	15630000	-	15637465	15637484	10.152567057704863	0.00018530969266538236	0.16151395837465923	10.163229025929507	-0.00011872835512514517	7.068774917588629	0.0003785649714646516	0.12148093978563942	7.068847008975813	0.00045951333752384925	8.610670987646746	0.000281937332065017	0.14149744908014933	8.61603801745266	0.00017039249119935203	38
21	chr1	16100000	126	7	16092454-16092473	16090000	+	16092454	16092473	10.166270558518786	0.0002372974598849264	0.1614422837893168	10.14998679252108	-3.3538880171598864e-05	7.072613545772208	0.0004079577216395629	0.12208377321561177	7.07266640457369	0.000530947773544877	8.619442052145498	0.00032262759076224465	0.14176302850246428	8.611326598547386	0.00024870444668663905	39
23	chr1	17150000	138	5	17144488-17144507	17140000	-	17144488	17144507	10.16027031003188	0.0001767981052398682	0.1610141158103943	10.155394197441854	-0.0001284643809000654	7.068929163688677	0.00040736366753224996	0.12235511342684428	7.07175059291635	0.0005126245198426424	8.614599736860278	0.00029208088638605907	0.14168461461861928	8.613572395179101	0.0001920800694712885	40
26	chr1	19090000	152	5	19084608-19084627	19080000	-	19084608	19084627	11.00808132216008	-0.00017348320395858168	0.11968556245168052	11.448769675157907	-0.0007467004502261122	7.525561314478347	-4.055422765237313e-06	0.09627787272135417	7.546119222308704	-0.00048454902790210865	9.266821318319213	-8.876931336190949e-05	0.10798171758651734	9.497444448733305	-0.0006156247390641104	41
26	chr1	19090000	153	5	19086935-19086954	19080000	-	19086935	19086954	10.169200414243827	0.00021198886412161379	0.1611234704653422	10.153221240573556	-8.901199588069228e-05	7.070611608140522	0.00037159733750202057	0.12223617235819502	7.069653526146479	0.0005006064220711037	8.619906011192175	0.00029179310081181716	0.1416798214117686	8.611437383360018	0.0002057972130952057	42
28	chr1	20300000	164	3	20298719-20298738	20290000	-	20298719	20298738	10.18543781990439	0.00015070052058608396	0.15921211342016858	10.166347232719186	-0.00016188621079480257	7.061980766568949	0.00020336737235387178	0.11853243112564087	7.070767113544906	0.00019654512405395513	8.623709293236669	0.00017703394646997786	0.13887227227290472	8.618557173132047	1.7329456629576283e-05	43
30	chr1	21420000	169	8	21411386-21411405	21410000	+	21411386	21411405	50.5207111866915	0.4586895045527705	7.48640645345052	50.39332644273877	0.6153443562542951	36.336783529689214	0.42994811729148585	6.782036336263022	44.58133337907225	0.568858652468081	43.42874735819036	0.4443188109221282	7.134221394856771	47.48732991090551	0.592101504361188	44
30	chr1	21420000	172	8	21414847-21414866	21410000	-	21414847	21414866	10.142749383500965	0.0001522564667242547	0.16081777016321813	10.165433573803357	-0.0001804320105799923	7.07332771585236	0.0003730308347278173	0.12213692665100098	7.065534510635582	0.00047389252980550135	8.608038549676662	0.000262643650726036	0.14147734840710957	8.61548404221947	0.00014673025961275452	45
31	chr1	21960000	179	2	21950776-21950795	21950000	-	21950776	21950795	10.162816792774445	0.00017849820631521727	0.16038241485754648	10.16813542293184	-0.00012164179042533571	7.065199393798103	0.0002614843348662059	0.11997681856155396	7.076000284267228	0.00032390562693278	8.614008093286273	0.0002199912705907116	0.1401796167095502	8.622067853599534	0.00010113191825372213	46
36	chr1	24290000	207	3	24286577-24286596	24280000	-	24286577	24286596	10.157523203310953	0.00018338801684203004	0.16134219666322075	10.156332177675639	-0.0001124920624273793	7.068418838897702	0.0003055471485411678	0.12061385711034138	7.0725011259267685	0.00039639746701275864	8.612971021104327	0.0002444675826915989	0.14097802688678107	8.614416651801204	0.00014195270229268967	47
37	chr1	24690000	213	5	24684249-24684268	24680000	+	24684249	24684268	10.162551742439978	0.0002537630663977733	0.16118531227111815	10.160356993969916	-2.5144020716349194e-05	7.071273464893086	0.00042250639034642127	0.12235056161880493	7.06318029733387	0.0005549624231126572	8.616912603666533	0.00033813472837209725	0.14176793694496154	8.611768645651892	0.000264909201198154	48
38	chr1	25530000	219	3	25527135-25527154	25520000	+	25527135	25527154	20.543049248410803	0.012771349284383985	0.29129994511604307	22.42320289889399	0.017660224411222666	17.70130904729631	0.0012765811990808557	0.06894174019495646	12.994153474844927	0.001484467894942672	19.122179147853558	0.007023965241732421	0.18012084265549977	17.70867818686946	0.009572346153082669	49
44	chr1	28800000	244	1	28793234-28793253	28790000	+	28793234	28793253	10.161723861385275	0.00023467858632405608	0.16133607029914854	10.151122007917408	-5.431143442789753e-05	7.069905625415821	0.00042326161154994266	0.12284971078236898	7.072743294144746	0.0005564629590069809	8.615814743400549	0.00032897009893699937	0.14209289054075874	8.611932651031077	0.0002510757622895417	50
46	chr1	30700000	250	3	30697323-30697342	30690000	+	30697323	30697342	10.152527698087598	0.00019050366348690421	0.1612853407859802	10.155433255915343	-0.00011571955680847199	7.069429678390646	0.00042266390941761157	0.12197521527608238	7.070334825020609	0.0005359810281682896	8.610978688239122	0.0003065837864522579	0.1416302780310313	8.612884040467975	0.0002101307356799088	51
49	chr1	32170000	258	1	32160894-32160913	32160000	-	32160894	32160913	10.152844385910951	0.0002284130785200332	0.16104551553726196	10.154442586905443	-5.466818809509212e-05	7.070295421424248	0.00036667208428736074	0.12154166301091514	7.073333507212935	0.00046854536621658896	8.6115699036676	0.000297542581403697	0.14129358927408855	8.613888047059188	0.0002069385890607484	52
50	chr1	32720000	260	2	32712227-32712246	32710000	-	32712227	32712246	10.160125066636644	0.00021310901200329862	0.16173135836919147	10.155805795715796	-7.55193410096348e-05	7.071515245416262	0.00041988379977367536	0.12299418052037556	7.065890405905021	0.0005455003402851247	8.615820156026453	0.000316496405888487	0.14236276944478352	8.610848100810408	0.00023499049963774494	53
52	chr1	34460000	270	7	34453048-34453067	34450000	+	34453048	34453067	10.170239650487378	0.00014295136487042459	0.1595573683579763	10.165067882629469	-0.00019160680417661309	7.0648692363509085	0.00035296649844558176	0.12187587420145671	7.068307990818124	0.00041839156327424235	8.617554443419143	0.0002479589316580032	0.14071662127971651	8.616687936723796	0.00011339237954881463	54
52	chr1	34460000	271	7	34456487-34456506	34450000	-	34456487	34456506	10.199467010632835	0.00020710285063143142	0.15894026060899097	10.174005654235085	-6.65456233201205e-05	7.0620901668545315	0.00033862440674393274	0.12057364781697592	7.065360288518282	0.00039742762071115	8.630778588743684	0.0002728636286876821	0.13975695421298345	8.619682971376683	0.00016544099869551476	55
52	chr1	34460000	274	7	34459879-34459898	34450000	+	34459879	34459898	13.248521423560305	4.468520482381179e-05	0.1067427784204483	12.659947965751238	-0.00037202645672692214	7.319555014335245	-0.0003727256147949783	0.08845727841059367	7.498075347986811	-0.0012626540749161332	10.284038218947774	-0.00016402020498558324	0.09760002841552098	10.079011656869024	-0.0008173402658215277	56
53	chr1	34890000	277	2	34883192-34883211	34880000	-	34883192	34883211	10.161434879810471	0.00020374046431647402	0.16114333868026737	10.1620422220355	-9.174552228715704e-05	7.063862147241531	0.000381803060019458	0.12183460394541423	7.070098674886674	0.0004649170416372793	8.612648513526	0.000292771762167966	0.1414889713128408	8.616070448461087	0.00018658575967506113	57
55	chr1	35720000	285	4	35713888-35713907	35710000	+	35713888	35713907	10.158313304436728	0.00018847178529810032	0.16147613326708474	10.159688282101207	-0.00010953384858590545	7.0727326022011	0.00041734037851845745	0.12246471246083579	7.0675346615051735	0.0005520431024056891	8.615522953318914	0.0003029060819082789	0.14197042286396028	8.61361147180319	0.0002212546269098918	58
55	chr1	35720000	286	4	35716130-35716149	35710000	-	35716130	35716149	24.86952300586587	0.04201628625944809	0.747524889310201	22.970860062535635	0.056194817578351056	16.88065707421236	0.05670899497138129	0.8624736785888671	20.604484760900018	0.07266265678405762	20.87509004003911	0.04936264061541469	0.8049992839495341	21.78767241171783	0.06442873718120434	59
56	chr1	36140000	291	4	36133098-36133117	36130000	+	36133098	36133117	10.346456232019332	0.00017540982475987188	0.1555700639883677	10.21582615235744	-7.452115306147802e-05	7.062164247359979	0.0002701384601769626	0.11554682652155557	7.139899488006971	0.00014725877620555734	8.704310239689654	0.00022277414246841724	0.13555844525496163	8.677862820182206	3.636881157203966e-05	60
57	chr1	36780000	297	3	36774637-36774656	36770000	+	36774637	36774656	10.150209084640732	0.00017194451005370516	0.16151793400446574	10.15649979573566	-0.00014146543432165076	7.069337528672824	0.0004307036212197057	0.1220364729563395	7.071206321319546	0.0005341920499448424	8.609773306656777	0.00030132406563670544	0.14177720348040262	8.613853058527603	0.0001963633078115958	61
57	chr1	36780000	299	3	36778137-36778156	36770000	-	36778137	36778156	10.167544717055028	0.00014416085349188928	0.16059316396713258	10.177218115763642	-0.0002044224209255641	7.08371164083439	0.0005854990747239855	0.1253824472427368	7.062395575937205	0.0006788992616865371	8.625628178944709	0.0003648299641079374	0.14298780560493468	8.619806845850423	0.0002372384203804865	62
58	chr1	37260000	302	8	37250510-37250529	37250000	+	37250510	37250529	11.711375582347891	-0.00012370374467637774	0.12790101766586304	11.294419796353182	-0.0006200077268812391	7.500054763558367	-0.0004180990987353855	0.08294385075569152	8.101609598528317	-0.001385508510801527	9.60571517295313	-0.00027090142170588163	0.10542243421077728	9.69801469744075	-0.0010027581188413832	63
58	chr1	37260000	303	8	37250857-37250876	37250000	-	37250857	37250876	35.33652292220608	0.1967928213543362	3.1370115280151367	35.97679433098119	0.25974445915222166	24.265975115770654	0.257710122179102	3.9070035378138224	35.046617047445565	0.3359378617251361	29.801249018988365	0.22725147176671912	3.5220075329144795	35.51170568921338	0.2978411604386789	64
58	chr1	37260000	306	8	37255135-37255154	37250000	+	37255135	37255154	10.148638584458675	0.00018094377385245443	0.16153105795383452	10.171649299124242	-0.00013020058472951266	7.067046572076803	0.000338312795868626	0.12195600668589275	7.0698716161375135	0.0004304693186724626	8.60784257826774	0.00025962828486054024	0.14174353231986364	8.620760457630878	0.00015013436697147497	65
58	chr1	37260000	307	8	37258139-37258158	37250000	+	37258139	37258158	10.232798483541496	0.0002308990557988491	0.1598789632320404	10.180312306991846	-1.1436329947577081e-05	7.058215838190317	0.0002451029971793848	0.11811522444089255	7.079679683344314	0.0002229432088357432	8.645507160865906	0.00023800102648911694	0.13899709383646647	8.62999599516808	0.00010575343944408307	66
58	chr1	37260000	309	8	37259328-37259347	37250000	-	37259328	37259347	10.162013049639786	0.00018892672326829743	0.16075552701950074	10.167218802776285	-0.00013339347309536338	7.068450562815345	0.00037221631518116706	0.12194719711939492	7.064775715542586	0.0004476726761570685	8.615231806227566	0.00028057151922473224	0.14135136206944782	8.615997259159435	0.00015713960153085257	67
59	chr1	37660000	315	6	37656131-37656150	37650000	-	37656131	37656150	10.40364592810425	0.00013040811927230277	0.15228721300760906	10.325096451602622	-0.00017472008422568993	7.37785909358319	-0.0001280282382611877	0.09803842504819235	7.484942994038913	-0.0008240519541281244	8.89075251084372	1.18994050555754e-06	0.12516281902790072	8.905019722820768	-0.0004993860191769071	68
59	chr1	37660000	317	6	37659824-37659843	37650000	-	37659824	37659843	10.156818398979855	0.0002650178361822054	0.1614653786023458	10.155876263293287	-4.276942323755114e-06	7.075623234563132	0.00038646363549762325	0.121756911277771	7.072605802721209	0.0004947285652160645	8.616220816771493	0.0003257407358399143	0.1416111449400584	8.614241033007248	0.0002452258114461547	69
61	chr1	38140000	326	2	38130121-38130140	38130000	-	38130121	38130140	34.59729830840431	0.16341020451651683	2.6053211212158205	33.914339212231155	0.2151881864335802	29.37954773320225	0.14174184763873066	2.1022303740183514	27.637657507689376	0.1823341478418421	31.988423020803282	0.15257602607762374	2.353775747617086	30.775998359960266	0.19876116713771114	70
61	chr1	38140000	327	2	38132329-38132348	38130000	+	38132329	38132348	10.168310344694742	0.00019588448383189985	0.1593045930067698	10.167337887274941	-0.00011160930880793832	7.067152343894891	0.000423635133990535	0.12218182881673179	7.068087687571224	0.0005084323706450284	8.617731344294818	0.0003097598089112174	0.1407432109117508	8.617712787423082	0.00019841153091854503	71
62	chr1	38790000	330	5	38780239-38780258	38780000	+	38780239	38780258	10.202549346263456	0.00020786523818969784	0.15877795219421387	10.182750079824114	-7.625797059800897e-05	7.063586256152016	0.0003759906192620595	0.1209667444229126	7.062050527804461	0.0004352988137139215	8.633067801207737	0.00029192792872587863	0.13987234830856324	8.622400303814288	0.00017952042155795628	72
62	chr1	38790000	331	5	38785332-38785351	38780000	+	38785332	38785351	11.927524579674445	-1.0026649192527147e-05	0.15043312708536785	10.363187197287184	-0.00038618568137839993	7.098968588216915	0.00011382667002854512	0.110137868920962	7.268118249805305	-0.00017597751705734823	9.51324658394568	5.1900010418008986e-05	0.1302854980031649	8.815652723546243	-0.0002810815992178741	73
62	chr1	38790000	332	5	38787633-38787652	38780000	-	38787633	38787652	61.87169065487278	0.739891086154514	12.97490234375	68.0653710111746	1.0251131727430556	48.035379053901025	0.5403472674334491	9.116764322916666	52.92586951265734	0.7326693296079283	54.9535348543869	0.6401191767939816	11.045833333333333	60.495620261915974	0.8788912511754919	74
62	chr1	38790000	333	5	38789134-38789153	38780000	+	38789134	38789153	40.581784972960286	0.20469702340938425	3.260833994547526	36.83730355366107	0.2700184756561562	28.93420445040538	0.18208669697796856	2.7364425023396803	33.458153232364346	0.23600606974848998	34.757994711682834	0.1933918601936764	2.998638248443603	35.14772839301271	0.25301227270232307	75
63	chr1	39000000	338	3	38999284-38999303	38990000	+	38999284	38999303	10.215671746901489	0.00013132874612455025	0.15846776167551677	10.193825185052585	-0.0001507492153732865	7.056980075430775	0.00017055354736469395	0.11792344649632772	7.074524161747711	0.00013559323770028574	8.636325911166132	0.0001509411467446221	0.13819560408592224	8.634174673400148	-7.577988836500379e-06	76
64	chr1	39370000	342	5	39360518-39360537	39360000	+	39360518	39360537	10.15579145622981	0.000187895629141066	0.161210560798645	10.17208847922938	-0.00013674767812093115	7.073760324744714	0.0004603960999736082	0.12393329938252766	7.06265881096239	0.0005427702356267859	8.614775890487262	0.0003241458645573371	0.14257193009058633	8.617373645095885	0.00020301127875292738	77
