out_folder	locus_specification	shuffle_parameter	ctcf_selection_threshold	mutation_method	GC_content
data	chr3,180307968,181618688	4	8	permute_motif	0.3730003356933594
data	chr3,180307968,181618688	4	8	randomise_motif	0.3730003356933594
data	chr3,180307968,181618688	4	12	permute_whole_seq	0.3730003356933594
data	chr3,180307968,181618688	4	12	randomise_whole_seq	0.3730003356933594
data	chr3,180307968,181618688	4	12	mask_motif	0.3730003356933594
data	chr3,180307968,181618688	4	12	permute_motif	0.3730003356933594
data	chr3,180307968,181618688	4	12	randomise_motif	0.3730003356933594
data	chr3,180307968,181618688	8	4	permute_whole_seq	0.3730003356933594
data	chr3,180307968,181618688	8	4	randomise_whole_seq	0.3730003356933594
data	chr3,180307968,181618688	8	4	mask_motif	0.3730003356933594
data	chr3,180307968,181618688	8	4	permute_motif	0.3730003356933594
data	chr3,180307968,181618688	8	4	randomise_motif	0.3730003356933594
data	chr3,180307968,181618688	8	8	permute_whole_seq	0.3730003356933594
data	chr3,180307968,181618688	8	8	randomise_whole_seq	0.3730003356933594
data	chr3,180307968,181618688	8	8	mask_motif	0.3730003356933594
data	chr3,180307968,181618688	8	8	permute_motif	0.3730003356933594
data	chr3,180307968,181618688	8	8	randomise_motif	0.3730003356933594
data	chr3,180307968,181618688	8	12	permute_whole_seq	0.3730003356933594
data	chr3,180307968,181618688	8	12	randomise_whole_seq	0.3730003356933594
data	chr3,180307968,181618688	8	12	mask_motif	0.3730003356933594
data	chr3,180307968,181618688	8	12	permute_motif	0.3730003356933594
data	chr3,180307968,181618688	8	12	randomise_motif	0.3730003356933594
data	chr1,169539584,170850304	2	4	permute_whole_seq	0.38089523315429685
data	chr1,169539584,170850304	2	4	randomise_whole_seq	0.38089523315429685
data	chr1,169539584,170850304	2	4	mask_motif	0.38089523315429685
data	chr1,169539584,170850304	2	4	permute_motif	0.38089523315429685
data	chr1,169539584,170850304	2	4	randomise_motif	0.38089523315429685
data	chr1,169539584,170850304	2	8	permute_whole_seq	0.38089523315429685
data	chr1,169539584,170850304	2	8	randomise_whole_seq	0.38089523315429685
data	chr1,169539584,170850304	2	8	mask_motif	0.38089523315429685
data	chr1,169539584,170850304	2	8	permute_motif	0.38089523315429685
data	chr1,169539584,170850304	2	8	randomise_motif	0.38089523315429685
data	chr1,169539584,170850304	2	12	permute_whole_seq	0.38089523315429685
data	chr1,169539584,170850304	2	12	randomise_whole_seq	0.38089523315429685
data	chr1,169539584,170850304	2	12	mask_motif	0.38089523315429685
data	chr1,169539584,170850304	2	12	permute_motif	0.38089523315429685
data	chr1,169539584,170850304	2	12	randomise_motif	0.38089523315429685
data	chr1,169539584,170850304	4	4	permute_whole_seq	0.38089523315429685
data	chr1,169539584,170850304	4	4	randomise_whole_seq	0.38089523315429685
data	chr1,169539584,170850304	4	4	mask_motif	0.38089523315429685
data	chr1,169539584,170850304	4	4	permute_motif	0.38089523315429685
data	chr1,169539584,170850304	4	4	randomise_motif	0.38089523315429685
data	chr1,169539584,170850304	4	8	permute_whole_seq	0.38089523315429685
data	chr1,169539584,170850304	4	8	randomise_whole_seq	0.38089523315429685
data	chr1,169539584,170850304	4	8	mask_motif	0.38089523315429685
data	chr1,169539584,170850304	4	8	permute_motif	0.38089523315429685
data	chr1,169539584,170850304	4	8	randomise_motif	0.38089523315429685
data	chr1,169539584,170850304	4	12	permute_whole_seq	0.38089523315429685
data	chr1,169539584,170850304	4	12	randomise_whole_seq	0.38089523315429685
data	chr1,169539584,170850304	4	12	mask_motif	0.38089523315429685
data	chr1,169539584,170850304	4	12	permute_motif	0.38089523315429685
data	chr1,169539584,170850304	4	12	randomise_motif	0.38089523315429685
data	chr1,169539584,170850304	8	4	permute_whole_seq	0.38089523315429685
data	chr1,169539584,170850304	8	4	randomise_whole_seq	0.38089523315429685
data	chr1,169539584,170850304	8	4	mask_motif	0.38089523315429685
data	chr1,169539584,170850304	8	4	permute_motif	0.38089523315429685
data	chr1,169539584,170850304	8	4	randomise_motif	0.38089523315429685
data	chr1,169539584,170850304	8	8	permute_whole_seq	0.38089523315429685
data	chr1,169539584,170850304	8	8	randomise_whole_seq	0.38089523315429685
data	chr1,169539584,170850304	8	8	mask_motif	0.38089523315429685
data	chr1,169539584,170850304	8	8	permute_motif	0.38089523315429685
data	chr1,169539584,170850304	8	8	randomise_motif	0.38089523315429685
data	chr1,169539584,170850304	8	12	permute_whole_seq	0.38089523315429685
data	chr1,169539584,170850304	8	12	randomise_whole_seq	0.38089523315429685
data	chr1,169539584,170850304	8	12	mask_motif	0.38089523315429685
data	chr1,169539584,170850304	8	12	permute_motif	0.38089523315429685
data	chr1,169539584,170850304	8	12	randomise_motif	0.38089523315429685
data	chr2,48488448,49799168	2	4	permute_whole_seq	0.3887542724609375
data	chr2,48488448,49799168	2	4	randomise_whole_seq	0.3887542724609375
data	chr2,48488448,49799168	2	4	mask_motif	0.3887542724609375
data	chr2,48488448,49799168	2	4	permute_motif	0.3887542724609375
data	chr2,48488448,49799168	2	4	randomise_motif	0.3887542724609375
data	chr2,48488448,49799168	2	8	permute_whole_seq	0.3887542724609375
data	chr2,48488448,49799168	2	8	randomise_whole_seq	0.3887542724609375
data	chr2,48488448,49799168	2	8	mask_motif	0.3887542724609375
data	chr2,48488448,49799168	2	8	permute_motif	0.3887542724609375
data	chr2,48488448,49799168	2	8	randomise_motif	0.3887542724609375
data	chr2,48488448,49799168	2	12	permute_whole_seq	0.3887542724609375
data	chr2,48488448,49799168	2	12	randomise_whole_seq	0.3887542724609375
data	chr2,48488448,49799168	2	12	mask_motif	0.3887542724609375
data	chr2,48488448,49799168	2	12	permute_motif	0.3887542724609375
data	chr2,48488448,49799168	2	12	randomise_motif	0.3887542724609375
data	chr2,48488448,49799168	4	4	permute_whole_seq	0.3887542724609375
data	chr2,48488448,49799168	4	4	randomise_whole_seq	0.3887542724609375
data	chr2,48488448,49799168	4	4	mask_motif	0.3887542724609375
data	chr2,48488448,49799168	4	4	permute_motif	0.3887542724609375
data	chr2,48488448,49799168	4	4	randomise_motif	0.3887542724609375
data	chr2,48488448,49799168	4	8	permute_whole_seq	0.3887542724609375
data	chr2,48488448,49799168	4	8	randomise_whole_seq	0.3887542724609375
data	chr2,48488448,49799168	4	8	mask_motif	0.3887542724609375
data	chr2,48488448,49799168	4	8	permute_motif	0.3887542724609375
data	chr2,48488448,49799168	4	8	randomise_motif	0.3887542724609375
data	chr2,48488448,49799168	4	12	permute_whole_seq	0.3887542724609375
data	chr2,48488448,49799168	4	12	randomise_whole_seq	0.3887542724609375
data	chr2,48488448,49799168	4	12	mask_motif	0.3887542724609375
data	chr2,48488448,49799168	4	12	permute_motif	0.3887542724609375
data	chr2,48488448,49799168	4	12	randomise_motif	0.3887542724609375
data	chr2,48488448,49799168	8	4	permute_whole_seq	0.3887542724609375
data	chr2,48488448,49799168	8	4	randomise_whole_seq	0.3887542724609375
data	chr2,48488448,49799168	8	4	mask_motif	0.3887542724609375
data	chr2,48488448,49799168	8	4	permute_motif	0.3887542724609375
data	chr2,48488448,49799168	8	4	randomise_motif	0.3887542724609375
data	chr2,48488448,49799168	8	8	permute_whole_seq	0.3887542724609375
data	chr2,48488448,49799168	8	8	randomise_whole_seq	0.3887542724609375
data	chr2,48488448,49799168	8	8	mask_motif	0.3887542724609375
data	chr2,48488448,49799168	8	8	permute_motif	0.3887542724609375
data	chr2,48488448,49799168	8	8	randomise_motif	0.3887542724609375
data	chr2,48488448,49799168	8	12	permute_whole_seq	0.3887542724609375
data	chr2,48488448,49799168	8	12	randomise_whole_seq	0.3887542724609375
data	chr2,48488448,49799168	8	12	mask_motif	0.3887542724609375
data	chr2,48488448,49799168	8	12	permute_motif	0.3887542724609375
data	chr2,48488448,49799168	8	12	randomise_motif	0.3887542724609375
data	chr1,84471808,85782528	2	4	permute_whole_seq	0.3966239929199219
data	chr1,84471808,85782528	2	4	randomise_whole_seq	0.3966239929199219
data	chr1,84471808,85782528	2	4	mask_motif	0.3966239929199219
data	chr1,84471808,85782528	2	4	permute_motif	0.3966239929199219
data	chr1,84471808,85782528	2	4	randomise_motif	0.3966239929199219
data	chr1,84471808,85782528	2	8	permute_whole_seq	0.3966239929199219
data	chr1,84471808,85782528	2	8	randomise_whole_seq	0.3966239929199219
data	chr1,84471808,85782528	2	8	mask_motif	0.3966239929199219
data	chr1,84471808,85782528	2	8	permute_motif	0.3966239929199219
data	chr1,84471808,85782528	2	8	randomise_motif	0.3966239929199219
data	chr1,84471808,85782528	2	12	permute_whole_seq	0.3966239929199219
data	chr1,84471808,85782528	2	12	randomise_whole_seq	0.3966239929199219
data	chr1,84471808,85782528	2	12	mask_motif	0.3966239929199219
data	chr1,84471808,85782528	2	12	permute_motif	0.3966239929199219
data	chr1,84471808,85782528	2	12	randomise_motif	0.3966239929199219
data	chr1,84471808,85782528	4	4	permute_whole_seq	0.3966239929199219
data	chr1,84471808,85782528	4	4	randomise_whole_seq	0.3966239929199219
data	chr1,84471808,85782528	4	4	mask_motif	0.3966239929199219
data	chr1,84471808,85782528	4	4	permute_motif	0.3966239929199219
data	chr1,84471808,85782528	4	4	randomise_motif	0.3966239929199219
data	chr1,84471808,85782528	4	8	permute_whole_seq	0.3966239929199219
data	chr1,84471808,85782528	4	8	randomise_whole_seq	0.3966239929199219
data	chr1,84471808,85782528	4	8	mask_motif	0.3966239929199219
data	chr1,84471808,85782528	4	8	permute_motif	0.3966239929199219
data	chr1,84471808,85782528	4	8	randomise_motif	0.3966239929199219
data	chr1,84471808,85782528	4	12	permute_whole_seq	0.3966239929199219
data	chr1,84471808,85782528	4	12	randomise_whole_seq	0.3966239929199219
data	chr1,84471808,85782528	4	12	mask_motif	0.3966239929199219
data	chr1,84471808,85782528	4	12	permute_motif	0.3966239929199219
data	chr1,84471808,85782528	4	12	randomise_motif	0.3966239929199219
data	chr1,84471808,85782528	8	4	permute_whole_seq	0.3966239929199219
data	chr1,84471808,85782528	8	4	randomise_whole_seq	0.3966239929199219
data	chr1,84471808,85782528	8	4	mask_motif	0.3966239929199219
data	chr1,84471808,85782528	8	4	permute_motif	0.3966239929199219
data	chr1,84471808,85782528	8	4	randomise_motif	0.3966239929199219
data	chr1,84471808,85782528	8	8	permute_whole_seq	0.3966239929199219
data	chr1,84471808,85782528	8	8	randomise_whole_seq	0.3966239929199219
data	chr1,84471808,85782528	8	8	mask_motif	0.3966239929199219
data	chr1,84471808,85782528	8	8	permute_motif	0.3966239929199219
data	chr1,84471808,85782528	8	8	randomise_motif	0.3966239929199219
data	chr1,84471808,85782528	8	12	permute_whole_seq	0.3966239929199219
data	chr1,84471808,85782528	8	12	randomise_whole_seq	0.3966239929199219
data	chr1,84471808,85782528	8	12	mask_motif	0.3966239929199219
data	chr1,84471808,85782528	8	12	permute_motif	0.3966239929199219
data	chr1,84471808,85782528	8	12	randomise_motif	0.3966239929199219
data	chr3,170149888,171460608	2	4	permute_whole_seq	0.40447463989257815
data	chr3,170149888,171460608	2	4	randomise_whole_seq	0.40447463989257815
data	chr3,170149888,171460608	2	4	mask_motif	0.40447463989257815
data	chr3,170149888,171460608	2	4	permute_motif	0.40447463989257815
data	chr3,170149888,171460608	2	4	randomise_motif	0.40447463989257815
data	chr3,170149888,171460608	2	8	permute_whole_seq	0.40447463989257815
data	chr3,170149888,171460608	2	8	randomise_whole_seq	0.40447463989257815
data	chr3,170149888,171460608	2	8	mask_motif	0.40447463989257815
data	chr3,170149888,171460608	2	8	permute_motif	0.40447463989257815
data	chr3,170149888,171460608	2	8	randomise_motif	0.40447463989257815
data	chr3,170149888,171460608	2	12	permute_whole_seq	0.40447463989257815
data	chr3,170149888,171460608	2	12	randomise_whole_seq	0.40447463989257815
data	chr3,170149888,171460608	2	12	mask_motif	0.40447463989257815
data	chr3,170149888,171460608	2	12	permute_motif	0.40447463989257815
data	chr3,170149888,171460608	2	12	randomise_motif	0.40447463989257815
data	chr3,170149888,171460608	4	4	permute_whole_seq	0.40447463989257815
data	chr3,170149888,171460608	4	4	randomise_whole_seq	0.40447463989257815
data	chr3,170149888,171460608	4	4	mask_motif	0.40447463989257815
data	chr3,170149888,171460608	4	4	permute_motif	0.40447463989257815
data	chr3,170149888,171460608	4	4	randomise_motif	0.40447463989257815
data	chr3,170149888,171460608	4	8	permute_whole_seq	0.40447463989257815
data	chr3,170149888,171460608	4	8	randomise_whole_seq	0.40447463989257815
data	chr3,170149888,171460608	4	8	mask_motif	0.40447463989257815
data	chr3,170149888,171460608	4	8	permute_motif	0.40447463989257815
data	chr3,170149888,171460608	4	8	randomise_motif	0.40447463989257815
data	chr3,170149888,171460608	4	12	permute_whole_seq	0.40447463989257815
data	chr3,170149888,171460608	4	12	randomise_whole_seq	0.40447463989257815
data	chr3,170149888,171460608	4	12	mask_motif	0.40447463989257815
data	chr3,170149888,171460608	4	12	permute_motif	0.40447463989257815
data	chr3,170149888,171460608	4	12	randomise_motif	0.40447463989257815
data	chr3,170149888,171460608	8	4	permute_whole_seq	0.40447463989257815
data	chr3,170149888,171460608	8	4	randomise_whole_seq	0.40447463989257815
data	chr3,170149888,171460608	8	4	mask_motif	0.40447463989257815
data	chr3,170149888,171460608	8	4	permute_motif	0.40447463989257815
data	chr3,170149888,171460608	8	4	randomise_motif	0.40447463989257815
data	chr3,170149888,171460608	8	8	permute_whole_seq	0.40447463989257815
data	chr3,170149888,171460608	8	8	randomise_whole_seq	0.40447463989257815
data	chr3,170149888,171460608	8	8	mask_motif	0.40447463989257815
data	chr3,170149888,171460608	8	8	permute_motif	0.40447463989257815
data	chr3,170149888,171460608	8	8	randomise_motif	0.40447463989257815
data	chr3,170149888,171460608	8	12	permute_whole_seq	0.40447463989257815
data	chr3,170149888,171460608	8	12	randomise_whole_seq	0.40447463989257815
data	chr3,170149888,171460608	8	12	mask_motif	0.40447463989257815
data	chr3,170149888,171460608	8	12	permute_motif	0.40447463989257815
data	chr3,170149888,171460608	8	12	randomise_motif	0.40447463989257815
data	chr3,65605632,66916352	2	4	permute_whole_seq	0.4123709295210717
data	chr3,65605632,66916352	2	4	randomise_whole_seq	0.4123709295210717
data	chr3,65605632,66916352	2	4	mask_motif	0.4123709295210717
data	chr3,65605632,66916352	2	4	permute_motif	0.4123709295210717
data	chr3,65605632,66916352	2	4	randomise_motif	0.4123709295210717
data	chr3,65605632,66916352	2	8	permute_whole_seq	0.4123709295210717
data	chr3,65605632,66916352	2	8	randomise_whole_seq	0.4123709295210717
data	chr3,65605632,66916352	2	8	mask_motif	0.4123709295210717
data	chr3,65605632,66916352	2	8	permute_motif	0.4123709295210717
data	chr3,65605632,66916352	2	8	randomise_motif	0.4123709295210717
data	chr3,65605632,66916352	2	12	permute_whole_seq	0.4123709295210717
data	chr3,65605632,66916352	2	12	randomise_whole_seq	0.4123709295210717
data	chr3,65605632,66916352	2	12	mask_motif	0.4123709295210717
data	chr3,65605632,66916352	2	12	permute_motif	0.4123709295210717
data	chr3,65605632,66916352	2	12	randomise_motif	0.4123709295210717
data	chr3,65605632,66916352	4	4	permute_whole_seq	0.4123709295210717
data	chr3,65605632,66916352	4	4	randomise_whole_seq	0.4123709295210717
data	chr3,65605632,66916352	4	4	mask_motif	0.4123709295210717
data	chr3,65605632,66916352	4	4	permute_motif	0.4123709295210717
data	chr3,65605632,66916352	4	4	randomise_motif	0.4123709295210717
data	chr3,65605632,66916352	4	8	permute_whole_seq	0.4123709295210717
data	chr3,65605632,66916352	4	8	randomise_whole_seq	0.4123709295210717
data	chr3,65605632,66916352	4	8	mask_motif	0.4123709295210717
data	chr3,65605632,66916352	4	8	permute_motif	0.4123709295210717
data	chr3,65605632,66916352	4	8	randomise_motif	0.4123709295210717
data	chr3,65605632,66916352	4	12	permute_whole_seq	0.4123709295210717
data	chr3,65605632,66916352	4	12	randomise_whole_seq	0.4123709295210717
data	chr3,65605632,66916352	4	12	mask_motif	0.4123709295210717
data	chr3,65605632,66916352	4	12	permute_motif	0.4123709295210717
data	chr3,65605632,66916352	4	12	randomise_motif	0.4123709295210717
data	chr3,65605632,66916352	8	4	permute_whole_seq	0.4123709295210717
data	chr3,65605632,66916352	8	4	randomise_whole_seq	0.4123709295210717
data	chr3,65605632,66916352	8	4	mask_motif	0.4123709295210717
data	chr3,65605632,66916352	8	4	permute_motif	0.4123709295210717
data	chr3,65605632,66916352	8	4	randomise_motif	0.4123709295210717
data	chr3,65605632,66916352	8	8	permute_whole_seq	0.4123709295210717
data	chr3,65605632,66916352	8	8	randomise_whole_seq	0.4123709295210717
data	chr3,65605632,66916352	8	8	mask_motif	0.4123709295210717
data	chr3,65605632,66916352	8	8	permute_motif	0.4123709295210717
data	chr3,65605632,66916352	8	8	randomise_motif	0.4123709295210717
data	chr3,65605632,66916352	8	12	permute_whole_seq	0.4123709295210717
data	chr3,65605632,66916352	8	12	randomise_whole_seq	0.4123709295210717
