chrom	start	end	strand	genomic_SCD	orientation	background_index	flank_bp	spacer_bp
chr2,chr8	96583084,32008880	96583103,32008899	-,+	1.146484375,0.9462890625	>>	1	25	65
chr2,chr2	96583084,27778948	96583103,27778967	-,-	1.146484375,0.94580078125	>>	1	25	65
chr2,chr5	96583084,137787835	96583103,137787854	-,-	1.146484375,0.94580078125	>>	1	25	65
chr2,chr19	96583084,56805545	96583103,56805564	-,+	1.146484375,0.9443359375	>>	1	25	65
chr11,chr2	4135548,96583084	4135567,96583103	-,-	1.146484375,1.146484375	>>	1	25	65
chr11,chr11	4135548,4135548	4135567,4135567	-,-	1.146484375,1.146484375	>>	1	25	65
chr11,chr11	4135548,109227323	4135567,109227342	-,+	1.146484375,1.138671875	>>	1	25	65
chr11,chr16	4135548,72985363	4135567,72985382	-,-	1.146484375,1.138671875	>>	1	25	65
chr11,chr9	4135548,40805064	4135567,40805083	-,-	1.146484375,1.13671875	>>	1	25	65
chr11,chr13	4135548,36276399	4135567,36276418	-,-	1.146484375,1.13671875	>>	1	25	65
chr11,chr3	4135548,87742649	4135567,87742668	-,+	1.146484375,1.134765625	>>	1	25	65
chr11,chr10	4135548,24635116	4135567,24635135	-,-	1.146484375,1.1328125	>>	1	25	65
chr11,chr16	4135548,75323822	4135567,75323841	-,+	1.146484375,1.130859375	>>	1	25	65
chr11,chr10	4135548,9019699	4135567,9019718	-,-	1.146484375,1.130859375	>>	1	25	65
chr11,chr5	4135548,99599099	4135567,99599118	-,+	1.146484375,1.1259765625	>>	1	25	65
chr11,chr10	4135548,17722828	4135567,17722847	-,+	1.146484375,1.123046875	>>	1	25	65
chr11,chr14	4135548,60786621	4135567,60786640	-,-	1.146484375,1.119140625	>>	1	25	65
chr11,chr18	4135548,50138037	4135567,50138056	-,+	1.146484375,1.1171875	>>	1	25	65
chr11,chr10	4135548,127340805	4135567,127340824	-,+	1.146484375,1.11328125	>>	1	25	65
chr11,chr2	4135548,168669887	4135567,168669906	-,-	1.146484375,1.111328125	>>	1	25	65
chr11,chr10	4135548,116196511	4135567,116196530	-,-	1.146484375,1.111328125	>>	1	25	65
chr11,chr1	4135548,4773435	4135567,4773454	-,+	1.146484375,1.109375	>>	1	25	65
chr11,chr4	4135548,43046156	4135567,43046175	-,+	1.146484375,1.103515625	>>	1	25	65
chr11,chr17	4135548,71008861	4135567,71008880	-,+	1.146484375,1.09765625	>>	1	25	65
chr11,chr18	4135548,38830484	4135567,38830503	-,+	1.146484375,1.09375	>>	1	25	65
chr11,chr2	4135548,5942968	4135567,5942987	-,-	1.146484375,1.0927734375	>>	1	25	65
chr11,chr19	4135548,16780574	4135567,16780593	-,+	1.146484375,1.087890625	>>	1	25	65
chr11,chr11	4135548,104231439	4135567,104231458	-,+	1.146484375,1.08203125	>>	1	25	65
chr11,chr3	4135548,82358408	4135567,82358427	-,+	1.146484375,1.08203125	>>	1	25	65
chr11,chr9	4135548,64960292	4135567,64960311	-,-	1.146484375,1.080078125	>>	1	25	65
chr11,chr11	4135548,12026855	4135567,12026874	-,-	1.146484375,1.076171875	>>	1	25	65
chr11,chr16	4135548,27469564	4135567,27469583	-,+	1.146484375,1.076171875	>>	1	25	65
chr11,chr11	4135548,78835900	4135567,78835919	-,+	1.146484375,1.07421875	>>	1	25	65
chr11,chr13	4135548,14191956	4135567,14191975	-,-	1.146484375,1.0732421875	>>	1	25	65
chr11,chr8	4135548,127190482	4135567,127190501	-,+	1.146484375,1.068359375	>>	1	25	65
chr11,chr1	4135548,84694206	4135567,84694225	-,+	1.146484375,1.06640625	>>	1	25	65
chr11,chr13	4135548,23402012	4135567,23402031	-,-	1.146484375,1.0625	>>	1	25	65
chr11,chr9	4135548,113424899	4135567,113424918	-,-	1.146484375,1.060546875	>>	1	25	65
chr11,chr17	4135548,83277799	4135567,83277818	-,+	1.146484375,1.0595703125	>>	1	25	65
chr11,chr5	4135548,49966373	4135567,49966392	-,-	1.146484375,1.056640625	>>	1	25	65
chr11,chr4	4135548,96697889	4135567,96697908	-,-	1.146484375,1.052734375	>>	1	25	65
chr11,chr11	4135548,117384917	4135567,117384936	-,+	1.146484375,1.0517578125	>>	1	25	65
chr11,chr5	4135548,117505369	4135567,117505388	-,-	1.146484375,1.05078125	>>	1	25	65
chr11,chr5	4135548,138194653	4135567,138194672	-,+	1.146484375,1.0498046875	>>	1	25	65
chr11,chr19	4135548,38431269	4135567,38431288	-,-	1.146484375,1.046875	>>	1	25	65
chr11,chr2	4135548,64942611	4135567,64942630	-,-	1.146484375,1.0458984375	>>	1	25	65
chr11,chr10	4135548,39523418	4135567,39523437	-,+	1.146484375,1.044921875	>>	1	25	65
chr11,chr18	4135548,56571470	4135567,56571489	-,-	1.146484375,1.044921875	>>	1	25	65
chr11,chr1	4135548,91917943	4135567,91917962	-,+	1.146484375,1.0400390625	>>	1	25	65
chr11,chr13	4135548,38239861	4135567,38239880	-,-	1.146484375,1.0390625	>>	1	25	65
chr11,chr10	4135548,96616867	4135567,96616886	-,-	1.146484375,1.0390625	>>	1	25	65
chr11,chr4	4135548,88776878	4135567,88776897	-,-	1.146484375,1.0322265625	>>	1	25	65
chr11,chr17	4135548,48101340	4135567,48101359	-,-	1.146484375,1.02734375	>>	1	25	65
chr11,chr13	4135548,89548586	4135567,89548605	-,+	1.146484375,1.0263671875	>>	1	25	65
chr11,chr2	4135548,165399623	4135567,165399642	-,+	1.146484375,1.0244140625	>>	1	25	65
chr11,chr9	4135548,26771251	4135567,26771270	-,-	1.146484375,1.0234375	>>	1	25	65
chr11,chr3	4135548,62192816	4135567,62192835	-,+	1.146484375,1.0234375	>>	1	25	65
chr11,chr1	4135548,84695188	4135567,84695207	-,+	1.146484375,1.017578125	>>	1	25	65
chr11,chr1	4135548,4777268	4135567,4777287	-,-	1.146484375,1.013671875	>>	1	25	65
chr11,chr12	4135548,57824036	4135567,57824055	-,+	1.146484375,1.013671875	>>	1	25	65
chr11,chr17	4135548,66119994	4135567,66120013	-,+	1.146484375,1.01171875	>>	1	25	65
chr11,chr13	4135548,116713866	4135567,116713885	-,-	1.146484375,1.0087890625	>>	1	25	65
chr11,chr10	4135548,39527137	4135567,39527156	-,+	1.146484375,1.0087890625	>>	1	25	65
chr11,chr18	4135548,82729732	4135567,82729751	-,-	1.146484375,1.0078125	>>	1	25	65
chr11,chr4	4135548,88773787	4135567,88773806	-,-	1.146484375,1.005859375	>>	1	25	65
chr11,chr1	4135548,93506254	4135567,93506273	-,+	1.146484375,1.00390625	>>	1	25	65
chr11,chr8	4135548,11422225	4135567,11422244	-,-	1.146484375,1.001953125	>>	1	25	65
chr11,chr9	4135548,118903219	4135567,118903238	-,-	1.146484375,1.001953125	>>	1	25	65
chr11,chr3	4135548,153909691	4135567,153909710	-,+	1.146484375,1.001953125	>>	1	25	65
chr11,chr8	4135548,24549004	4135567,24549023	-,+	1.146484375,0.99951171875	>>	1	25	65
chr11,chr19	4135548,11609742	4135567,11609761	-,+	1.146484375,0.9970703125	>>	1	25	65
chr11,chr12	4135548,4108576	4135567,4108595	-,-	1.146484375,0.9951171875	>>	1	25	65
chr11,chr5	4135548,33032319	4135567,33032338	-,-	1.146484375,0.994140625	>>	1	25	65
chr11,chr4	4135548,88773777	4135567,88773796	-,-	1.146484375,0.9912109375	>>	1	25	65
chr11,chr15	4135548,80267006	4135567,80267025	-,-	1.146484375,0.99072265625	>>	1	25	65
chr11,chr18	4135548,3492301	4135567,3492320	-,-	1.146484375,0.98876953125	>>	1	25	65
chr11,chr14	4135548,54651736	4135567,54651755	-,-	1.146484375,0.986328125	>>	1	25	65
chr11,chr7	4135548,122187246	4135567,122187265	-,-	1.146484375,0.984375	>>	1	25	65
chr11,chr15	4135548,95581714	4135567,95581733	-,-	1.146484375,0.984375	>>	1	25	65
chr11,chr16	4135548,10004575	4135567,10004594	-,+	1.146484375,0.984375	>>	1	25	65
chr11,chr6	4135548,115544679	4135567,115544698	-,-	1.146484375,0.9814453125	>>	1	25	65
chr11,chr1	4135548,84695201	4135567,84695220	-,-	1.146484375,0.9794921875	>>	1	25	65
chr11,chr5	4135548,144752623	4135567,144752642	-,-	1.146484375,0.9765625	>>	1	25	65
chr11,chr17	4135548,73300644	4135567,73300663	-,+	1.146484375,0.974609375	>>	1	25	65
chr11,chr13	4135548,73646582	4135567,73646601	-,+	1.146484375,0.97265625	>>	1	25	65
chr11,chr16	4135548,20496102	4135567,20496121	-,-	1.146484375,0.9716796875	>>	1	25	65
chr11,chr12	4135548,80721634	4135567,80721653	-,-	1.146484375,0.9697265625	>>	1	25	65
chr11,chr17	4135548,27190228	4135567,27190247	-,-	1.146484375,0.96728515625	>>	1	25	65
chr11,chr4	4135548,88776705	4135567,88776724	-,-	1.146484375,0.96630859375	>>	1	25	65
chr11,chr11	4135548,119242981	4135567,119243000	-,-	1.146484375,0.9658203125	>>	1	25	65
chr11,chr7	4135548,35880222	4135567,35880241	-,+	1.146484375,0.96484375	>>	1	25	65
chr11,chr13	4135548,42825204	4135567,42825223	-,-	1.146484375,0.96337890625	>>	1	25	65
chr11,chr9	4135548,21546181	4135567,21546200	-,-	1.146484375,0.9619140625	>>	1	25	65
chr11,chr2	4135548,72951824	4135567,72951843	-,+	1.146484375,0.96044921875	>>	1	25	65
chr11,chr15	4135548,25791251	4135567,25791270	-,+	1.146484375,0.9560546875	>>	1	25	65
chr11,chr1	4135548,69166603	4135567,69166622	-,+	1.146484375,0.955078125	>>	1	25	65
chr11,chr9	4135548,88227759	4135567,88227778	-,-	1.146484375,0.9541015625	>>	1	25	65
chr11,chr3	4135548,62194795	4135567,62194814	-,+	1.146484375,0.94970703125	>>	1	25	65
chr11,chr18	4135548,3492306	4135567,3492325	-,+	1.146484375,0.94970703125	>>	1	25	65
chr11,chr9	4135548,10903385	4135567,10903404	-,-	1.146484375,0.9482421875	>>	1	25	65
chr11,chr8	4135548,32008880	4135567,32008899	-,+	1.146484375,0.9462890625	>>	1	25	65
chr11,chr2	4135548,27778948	4135567,27778967	-,-	1.146484375,0.94580078125	>>	1	25	65
chr11,chr5	4135548,137787835	4135567,137787854	-,-	1.146484375,0.94580078125	>>	1	25	65
chr11,chr19	4135548,56805545	4135567,56805564	-,+	1.146484375,0.9443359375	>>	1	25	65
chr11,chr2	109227323,96583084	109227342,96583103	+,-	1.138671875,1.146484375	>>	1	25	65
chr11,chr11	109227323,4135548	109227342,4135567	+,-	1.138671875,1.146484375	>>	1	25	65
chr11,chr11	109227323,109227323	109227342,109227342	+,+	1.138671875,1.138671875	>>	1	25	65
chr11,chr16	109227323,72985363	109227342,72985382	+,-	1.138671875,1.138671875	>>	1	25	65
chr11,chr9	109227323,40805064	109227342,40805083	+,-	1.138671875,1.13671875	>>	1	25	65
chr11,chr13	109227323,36276399	109227342,36276418	+,-	1.138671875,1.13671875	>>	1	25	65
chr11,chr3	109227323,87742649	109227342,87742668	+,+	1.138671875,1.134765625	>>	1	25	65
chr11,chr10	109227323,24635116	109227342,24635135	+,-	1.138671875,1.1328125	>>	1	25	65
chr11,chr16	109227323,75323822	109227342,75323841	+,+	1.138671875,1.130859375	>>	1	25	65
chr11,chr10	109227323,9019699	109227342,9019718	+,-	1.138671875,1.130859375	>>	1	25	65
chr11,chr5	109227323,99599099	109227342,99599118	+,+	1.138671875,1.1259765625	>>	1	25	65
chr11,chr10	109227323,17722828	109227342,17722847	+,+	1.138671875,1.123046875	>>	1	25	65
chr11,chr14	109227323,60786621	109227342,60786640	+,-	1.138671875,1.119140625	>>	1	25	65
chr11,chr18	109227323,50138037	109227342,50138056	+,+	1.138671875,1.1171875	>>	1	25	65
chr11,chr10	109227323,127340805	109227342,127340824	+,+	1.138671875,1.11328125	>>	1	25	65
chr11,chr2	109227323,168669887	109227342,168669906	+,-	1.138671875,1.111328125	>>	1	25	65
chr11,chr10	109227323,116196511	109227342,116196530	+,-	1.138671875,1.111328125	>>	1	25	65
chr11,chr1	109227323,4773435	109227342,4773454	+,+	1.138671875,1.109375	>>	1	25	65
chr11,chr4	109227323,43046156	109227342,43046175	+,+	1.138671875,1.103515625	>>	1	25	65
chr11,chr17	109227323,71008861	109227342,71008880	+,+	1.138671875,1.09765625	>>	1	25	65
chr11,chr18	109227323,38830484	109227342,38830503	+,+	1.138671875,1.09375	>>	1	25	65
chr11,chr2	109227323,5942968	109227342,5942987	+,-	1.138671875,1.0927734375	>>	1	25	65
chr11,chr19	109227323,16780574	109227342,16780593	+,+	1.138671875,1.087890625	>>	1	25	65
chr11,chr11	109227323,104231439	109227342,104231458	+,+	1.138671875,1.08203125	>>	1	25	65
chr11,chr3	109227323,82358408	109227342,82358427	+,+	1.138671875,1.08203125	>>	1	25	65
chr11,chr9	109227323,64960292	109227342,64960311	+,-	1.138671875,1.080078125	>>	1	25	65
chr11,chr11	109227323,12026855	109227342,12026874	+,-	1.138671875,1.076171875	>>	1	25	65
chr11,chr16	109227323,27469564	109227342,27469583	+,+	1.138671875,1.076171875	>>	1	25	65
chr11,chr11	109227323,78835900	109227342,78835919	+,+	1.138671875,1.07421875	>>	1	25	65
chr11,chr13	109227323,14191956	109227342,14191975	+,-	1.138671875,1.0732421875	>>	1	25	65
chr11,chr8	109227323,127190482	109227342,127190501	+,+	1.138671875,1.068359375	>>	1	25	65
chr11,chr1	109227323,84694206	109227342,84694225	+,+	1.138671875,1.06640625	>>	1	25	65
chr11,chr13	109227323,23402012	109227342,23402031	+,-	1.138671875,1.0625	>>	1	25	65
chr11,chr9	109227323,113424899	109227342,113424918	+,-	1.138671875,1.060546875	>>	1	25	65
chr11,chr17	109227323,83277799	109227342,83277818	+,+	1.138671875,1.0595703125	>>	1	25	65
chr11,chr5	109227323,49966373	109227342,49966392	+,-	1.138671875,1.056640625	>>	1	25	65
chr11,chr4	109227323,96697889	109227342,96697908	+,-	1.138671875,1.052734375	>>	1	25	65
chr11,chr11	109227323,117384917	109227342,117384936	+,+	1.138671875,1.0517578125	>>	1	25	65
chr11,chr5	109227323,117505369	109227342,117505388	+,-	1.138671875,1.05078125	>>	1	25	65
chr11,chr5	109227323,138194653	109227342,138194672	+,+	1.138671875,1.0498046875	>>	1	25	65
chr11,chr19	109227323,38431269	109227342,38431288	+,-	1.138671875,1.046875	>>	1	25	65
chr11,chr2	109227323,64942611	109227342,64942630	+,-	1.138671875,1.0458984375	>>	1	25	65
chr11,chr10	109227323,39523418	109227342,39523437	+,+	1.138671875,1.044921875	>>	1	25	65
chr11,chr18	109227323,56571470	109227342,56571489	+,-	1.138671875,1.044921875	>>	1	25	65
chr11,chr1	109227323,91917943	109227342,91917962	+,+	1.138671875,1.0400390625	>>	1	25	65
chr11,chr13	109227323,38239861	109227342,38239880	+,-	1.138671875,1.0390625	>>	1	25	65
chr11,chr10	109227323,96616867	109227342,96616886	+,-	1.138671875,1.0390625	>>	1	25	65
chr11,chr4	109227323,88776878	109227342,88776897	+,-	1.138671875,1.0322265625	>>	1	25	65
chr11,chr17	109227323,48101340	109227342,48101359	+,-	1.138671875,1.02734375	>>	1	25	65
chr11,chr13	109227323,89548586	109227342,89548605	+,+	1.138671875,1.0263671875	>>	1	25	65
chr11,chr2	109227323,165399623	109227342,165399642	+,+	1.138671875,1.0244140625	>>	1	25	65
chr11,chr9	109227323,26771251	109227342,26771270	+,-	1.138671875,1.0234375	>>	1	25	65
chr11,chr3	109227323,62192816	109227342,62192835	+,+	1.138671875,1.0234375	>>	1	25	65
chr11,chr1	109227323,84695188	109227342,84695207	+,+	1.138671875,1.017578125	>>	1	25	65
chr11,chr1	109227323,4777268	109227342,4777287	+,-	1.138671875,1.013671875	>>	1	25	65
chr11,chr12	109227323,57824036	109227342,57824055	+,+	1.138671875,1.013671875	>>	1	25	65
chr11,chr17	109227323,66119994	109227342,66120013	+,+	1.138671875,1.01171875	>>	1	25	65
chr11,chr13	109227323,116713866	109227342,116713885	+,-	1.138671875,1.0087890625	>>	1	25	65
chr11,chr10	109227323,39527137	109227342,39527156	+,+	1.138671875,1.0087890625	>>	1	25	65
chr11,chr18	109227323,82729732	109227342,82729751	+,-	1.138671875,1.0078125	>>	1	25	65
chr11,chr4	109227323,88773787	109227342,88773806	+,-	1.138671875,1.005859375	>>	1	25	65
chr11,chr1	109227323,93506254	109227342,93506273	+,+	1.138671875,1.00390625	>>	1	25	65
chr11,chr8	109227323,11422225	109227342,11422244	+,-	1.138671875,1.001953125	>>	1	25	65
chr11,chr9	109227323,118903219	109227342,118903238	+,-	1.138671875,1.001953125	>>	1	25	65
chr11,chr3	109227323,153909691	109227342,153909710	+,+	1.138671875,1.001953125	>>	1	25	65
chr11,chr8	109227323,24549004	109227342,24549023	+,+	1.138671875,0.99951171875	>>	1	25	65
chr11,chr19	109227323,11609742	109227342,11609761	+,+	1.138671875,0.9970703125	>>	1	25	65
chr11,chr12	109227323,4108576	109227342,4108595	+,-	1.138671875,0.9951171875	>>	1	25	65
chr11,chr5	109227323,33032319	109227342,33032338	+,-	1.138671875,0.994140625	>>	1	25	65
chr11,chr4	109227323,88773777	109227342,88773796	+,-	1.138671875,0.9912109375	>>	1	25	65
chr11,chr15	109227323,80267006	109227342,80267025	+,-	1.138671875,0.99072265625	>>	1	25	65
chr11,chr18	109227323,3492301	109227342,3492320	+,-	1.138671875,0.98876953125	>>	1	25	65
chr11,chr14	109227323,54651736	109227342,54651755	+,-	1.138671875,0.986328125	>>	1	25	65
chr11,chr7	109227323,122187246	109227342,122187265	+,-	1.138671875,0.984375	>>	1	25	65
chr11,chr15	109227323,95581714	109227342,95581733	+,-	1.138671875,0.984375	>>	1	25	65
chr11,chr16	109227323,10004575	109227342,10004594	+,+	1.138671875,0.984375	>>	1	25	65
chr11,chr6	109227323,115544679	109227342,115544698	+,-	1.138671875,0.9814453125	>>	1	25	65
chr11,chr1	109227323,84695201	109227342,84695220	+,-	1.138671875,0.9794921875	>>	1	25	65
chr11,chr5	109227323,144752623	109227342,144752642	+,-	1.138671875,0.9765625	>>	1	25	65
chr11,chr17	109227323,73300644	109227342,73300663	+,+	1.138671875,0.974609375	>>	1	25	65
chr11,chr13	109227323,73646582	109227342,73646601	+,+	1.138671875,0.97265625	>>	1	25	65
chr11,chr16	109227323,20496102	109227342,20496121	+,-	1.138671875,0.9716796875	>>	1	25	65
